,period,timestep,objective,stores,generators
336,2025,2025-08-22 00:00:00,13.035714285714286,1.0,13.035714285714286
337,2025,2025-08-22 01:00:00,13.035714285714286,1.0,13.035714285714286
338,2025,2025-08-22 02:00:00,13.035714285714286,1.0,13.035714285714286
339,2025,2025-08-22 03:00:00,13.035714285714286,1.0,13.035714285714286
340,2025,2025-08-22 04:00:00,13.035714285714286,1.0,13.035714285714286
341,2025,2025-08-22 05:00:00,13.035714285714286,1.0,13.035714285714286
342,2025,2025-08-22 06:00:00,13.035714285714286,1.0,13.035714285714286
343,2025,2025-08-22 07:00:00,13.035714285714286,1.0,13.035714285714286
344,2025,2025-08-22 08:00:00,13.035714285714286,1.0,13.035714285714286
345,2025,2025-08-22 09:00:00,13.035714285714286,1.0,13.035714285714286
346,2025,2025-08-22 10:00:00,13.035714285714286,1.0,13.035714285714286
347,2025,2025-08-22 11:00:00,13.035714285714286,1.0,13.035714285714286
348,2025,2025-08-22 12:00:00,13.035714285714286,1.0,13.035714285714286
349,2025,2025-08-22 13:00:00,13.035714285714286,1.0,13.035714285714286
350,2025,2025-08-22 14:00:00,13.035714285714286,1.0,13.035714285714286
351,2025,2025-08-22 15:00:00,13.035714285714286,1.0,13.035714285714286
352,2025,2025-08-22 16:00:00,13.035714285714286,1.0,13.035714285714286
353,2025,2025-08-22 17:00:00,13.035714285714286,1.0,13.035714285714286
354,2025,2025-08-22 18:00:00,13.035714285714286,1.0,13.035714285714286
355,2025,2025-08-22 19:00:00,13.035714285714286,1.0,13.035714285714286
356,2025,2025-08-22 20:00:00,13.035714285714286,1.0,13.035714285714286
357,2025,2025-08-22 21:00:00,13.035714285714286,1.0,13.035714285714286
358,2025,2025-08-22 22:00:00,13.035714285714286,1.0,13.035714285714286
359,2025,2025-08-22 23:00:00,13.035714285714286,1.0,13.035714285714286
360,2025,2025-08-23 00:00:00,13.035714285714286,1.0,13.035714285714286
361,2025,2025-08-23 01:00:00,13.035714285714286,1.0,13.035714285714286
362,2025,2025-08-23 02:00:00,13.035714285714286,1.0,13.035714285714286
363,2025,2025-08-23 03:00:00,13.035714285714286,1.0,13.035714285714286
364,2025,2025-08-23 04:00:00,13.035714285714286,1.0,13.035714285714286
365,2025,2025-08-23 05:00:00,13.035714285714286,1.0,13.035714285714286
366,2025,2025-08-23 06:00:00,13.035714285714286,1.0,13.035714285714286
367,2025,2025-08-23 07:00:00,13.035714285714286,1.0,13.035714285714286
368,2025,2025-08-23 08:00:00,13.035714285714286,1.0,13.035714285714286
369,2025,2025-08-23 09:00:00,13.035714285714286,1.0,13.035714285714286
370,2025,2025-08-23 10:00:00,13.035714285714286,1.0,13.035714285714286
371,2025,2025-08-23 11:00:00,13.035714285714286,1.0,13.035714285714286
372,2025,2025-08-23 12:00:00,13.035714285714286,1.0,13.035714285714286
373,2025,2025-08-23 13:00:00,13.035714285714286,1.0,13.035714285714286
374,2025,2025-08-23 14:00:00,13.035714285714286,1.0,13.035714285714286
375,2025,2025-08-23 15:00:00,13.035714285714286,1.0,13.035714285714286
376,2025,2025-08-23 16:00:00,13.035714285714286,1.0,13.035714285714286
377,2025,2025-08-23 17:00:00,13.035714285714286,1.0,13.035714285714286
378,2025,2025-08-23 18:00:00,13.035714285714286,1.0,13.035714285714286
379,2025,2025-08-23 19:00:00,13.035714285714286,1.0,13.035714285714286
380,2025,2025-08-23 20:00:00,13.035714285714286,1.0,13.035714285714286
381,2025,2025-08-23 21:00:00,13.035714285714286,1.0,13.035714285714286
382,2025,2025-08-23 22:00:00,13.035714285714286,1.0,13.035714285714286
383,2025,2025-08-23 23:00:00,13.035714285714286,1.0,13.035714285714286
384,2025,2025-08-24 00:00:00,13.035714285714286,1.0,13.035714285714286
385,2025,2025-08-24 01:00:00,13.035714285714286,1.0,13.035714285714286
386,2025,2025-08-24 02:00:00,13.035714285714286,1.0,13.035714285714286
387,2025,2025-08-24 03:00:00,13.035714285714286,1.0,13.035714285714286
388,2025,2025-08-24 04:00:00,13.035714285714286,1.0,13.035714285714286
389,2025,2025-08-24 05:00:00,13.035714285714286,1.0,13.035714285714286
390,2025,2025-08-24 06:00:00,13.035714285714286,1.0,13.035714285714286
391,2025,2025-08-24 07:00:00,13.035714285714286,1.0,13.035714285714286
392,2025,2025-08-24 08:00:00,13.035714285714286,1.0,13.035714285714286
393,2025,2025-08-24 09:00:00,13.035714285714286,1.0,13.035714285714286
394,2025,2025-08-24 10:00:00,13.035714285714286,1.0,13.035714285714286
395,2025,2025-08-24 11:00:00,13.035714285714286,1.0,13.035714285714286
396,2025,2025-08-24 12:00:00,13.035714285714286,1.0,13.035714285714286
397,2025,2025-08-24 13:00:00,13.035714285714286,1.0,13.035714285714286
398,2025,2025-08-24 14:00:00,13.035714285714286,1.0,13.035714285714286
399,2025,2025-08-24 15:00:00,13.035714285714286,1.0,13.035714285714286
400,2025,2025-08-24 16:00:00,13.035714285714286,1.0,13.035714285714286
401,2025,2025-08-24 17:00:00,13.035714285714286,1.0,13.035714285714286
402,2025,2025-08-24 18:00:00,13.035714285714286,1.0,13.035714285714286
403,2025,2025-08-24 19:00:00,13.035714285714286,1.0,13.035714285714286
404,2025,2025-08-24 20:00:00,13.035714285714286,1.0,13.035714285714286
405,2025,2025-08-24 21:00:00,13.035714285714286,1.0,13.035714285714286
406,2025,2025-08-24 22:00:00,13.035714285714286,1.0,13.035714285714286
407,2025,2025-08-24 23:00:00,13.035714285714286,1.0,13.035714285714286
408,2025,2025-08-25 00:00:00,13.035714285714286,1.0,13.035714285714286
409,2025,2025-08-25 01:00:00,13.035714285714286,1.0,13.035714285714286
410,2025,2025-08-25 02:00:00,13.035714285714286,1.0,13.035714285714286
411,2025,2025-08-25 03:00:00,13.035714285714286,1.0,13.035714285714286
412,2025,2025-08-25 04:00:00,13.035714285714286,1.0,13.035714285714286
413,2025,2025-08-25 05:00:00,13.035714285714286,1.0,13.035714285714286
414,2025,2025-08-25 06:00:00,13.035714285714286,1.0,13.035714285714286
415,2025,2025-08-25 07:00:00,13.035714285714286,1.0,13.035714285714286
416,2025,2025-08-25 08:00:00,13.035714285714286,1.0,13.035714285714286
417,2025,2025-08-25 09:00:00,13.035714285714286,1.0,13.035714285714286
418,2025,2025-08-25 10:00:00,13.035714285714286,1.0,13.035714285714286
419,2025,2025-08-25 11:00:00,13.035714285714286,1.0,13.035714285714286
420,2025,2025-08-25 12:00:00,13.035714285714286,1.0,13.035714285714286
421,2025,2025-08-25 13:00:00,13.035714285714286,1.0,13.035714285714286
422,2025,2025-08-25 14:00:00,13.035714285714286,1.0,13.035714285714286
423,2025,2025-08-25 15:00:00,13.035714285714286,1.0,13.035714285714286
424,2025,2025-08-25 16:00:00,13.035714285714286,1.0,13.035714285714286
425,2025,2025-08-25 17:00:00,13.035714285714286,1.0,13.035714285714286
426,2025,2025-08-25 18:00:00,13.035714285714286,1.0,13.035714285714286
427,2025,2025-08-25 19:00:00,13.035714285714286,1.0,13.035714285714286
428,2025,2025-08-25 20:00:00,13.035714285714286,1.0,13.035714285714286
429,2025,2025-08-25 21:00:00,13.035714285714286,1.0,13.035714285714286
430,2025,2025-08-25 22:00:00,13.035714285714286,1.0,13.035714285714286
431,2025,2025-08-25 23:00:00,13.035714285714286,1.0,13.035714285714286
432,2025,2025-08-26 00:00:00,13.035714285714286,1.0,13.035714285714286
433,2025,2025-08-26 01:00:00,13.035714285714286,1.0,13.035714285714286
434,2025,2025-08-26 02:00:00,13.035714285714286,1.0,13.035714285714286
435,2025,2025-08-26 03:00:00,13.035714285714286,1.0,13.035714285714286
436,2025,2025-08-26 04:00:00,13.035714285714286,1.0,13.035714285714286
437,2025,2025-08-26 05:00:00,13.035714285714286,1.0,13.035714285714286
438,2025,2025-08-26 06:00:00,13.035714285714286,1.0,13.035714285714286
439,2025,2025-08-26 07:00:00,13.035714285714286,1.0,13.035714285714286
440,2025,2025-08-26 08:00:00,13.035714285714286,1.0,13.035714285714286
441,2025,2025-08-26 09:00:00,13.035714285714286,1.0,13.035714285714286
442,2025,2025-08-26 10:00:00,13.035714285714286,1.0,13.035714285714286
443,2025,2025-08-26 11:00:00,13.035714285714286,1.0,13.035714285714286
444,2025,2025-08-26 12:00:00,13.035714285714286,1.0,13.035714285714286
445,2025,2025-08-26 13:00:00,13.035714285714286,1.0,13.035714285714286
446,2025,2025-08-26 14:00:00,13.035714285714286,1.0,13.035714285714286
447,2025,2025-08-26 15:00:00,13.035714285714286,1.0,13.035714285714286
448,2025,2025-08-26 16:00:00,13.035714285714286,1.0,13.035714285714286
449,2025,2025-08-26 17:00:00,13.035714285714286,1.0,13.035714285714286
450,2025,2025-08-26 18:00:00,13.035714285714286,1.0,13.035714285714286
451,2025,2025-08-26 19:00:00,13.035714285714286,1.0,13.035714285714286
452,2025,2025-08-26 20:00:00,13.035714285714286,1.0,13.035714285714286
453,2025,2025-08-26 21:00:00,13.035714285714286,1.0,13.035714285714286
454,2025,2025-08-26 22:00:00,13.035714285714286,1.0,13.035714285714286
455,2025,2025-08-26 23:00:00,13.035714285714286,1.0,13.035714285714286
456,2025,2025-08-27 00:00:00,13.035714285714286,1.0,13.035714285714286
457,2025,2025-08-27 01:00:00,13.035714285714286,1.0,13.035714285714286
458,2025,2025-08-27 02:00:00,13.035714285714286,1.0,13.035714285714286
459,2025,2025-08-27 03:00:00,13.035714285714286,1.0,13.035714285714286
460,2025,2025-08-27 04:00:00,13.035714285714286,1.0,13.035714285714286
461,2025,2025-08-27 05:00:00,13.035714285714286,1.0,13.035714285714286
462,2025,2025-08-27 06:00:00,13.035714285714286,1.0,13.035714285714286
463,2025,2025-08-27 07:00:00,13.035714285714286,1.0,13.035714285714286
464,2025,2025-08-27 08:00:00,13.035714285714286,1.0,13.035714285714286
465,2025,2025-08-27 09:00:00,13.035714285714286,1.0,13.035714285714286
466,2025,2025-08-27 10:00:00,13.035714285714286,1.0,13.035714285714286
467,2025,2025-08-27 11:00:00,13.035714285714286,1.0,13.035714285714286
468,2025,2025-08-27 12:00:00,13.035714285714286,1.0,13.035714285714286
469,2025,2025-08-27 13:00:00,13.035714285714286,1.0,13.035714285714286
470,2025,2025-08-27 14:00:00,13.035714285714286,1.0,13.035714285714286
471,2025,2025-08-27 15:00:00,13.035714285714286,1.0,13.035714285714286
472,2025,2025-08-27 16:00:00,13.035714285714286,1.0,13.035714285714286
473,2025,2025-08-27 17:00:00,13.035714285714286,1.0,13.035714285714286
474,2025,2025-08-27 18:00:00,13.035714285714286,1.0,13.035714285714286
475,2025,2025-08-27 19:00:00,13.035714285714286,1.0,13.035714285714286
476,2025,2025-08-27 20:00:00,13.035714285714286,1.0,13.035714285714286
477,2025,2025-08-27 21:00:00,13.035714285714286,1.0,13.035714285714286
478,2025,2025-08-27 22:00:00,13.035714285714286,1.0,13.035714285714286
479,2025,2025-08-27 23:00:00,13.035714285714286,1.0,13.035714285714286
480,2025,2025-08-28 00:00:00,13.035714285714286,1.0,13.035714285714286
481,2025,2025-08-28 01:00:00,13.035714285714286,1.0,13.035714285714286
482,2025,2025-08-28 02:00:00,13.035714285714286,1.0,13.035714285714286
483,2025,2025-08-28 03:00:00,13.035714285714286,1.0,13.035714285714286
484,2025,2025-08-28 04:00:00,13.035714285714286,1.0,13.035714285714286
485,2025,2025-08-28 05:00:00,13.035714285714286,1.0,13.035714285714286
486,2025,2025-08-28 06:00:00,13.035714285714286,1.0,13.035714285714286
487,2025,2025-08-28 07:00:00,13.035714285714286,1.0,13.035714285714286
488,2025,2025-08-28 08:00:00,13.035714285714286,1.0,13.035714285714286
489,2025,2025-08-28 09:00:00,13.035714285714286,1.0,13.035714285714286
490,2025,2025-08-28 10:00:00,13.035714285714286,1.0,13.035714285714286
491,2025,2025-08-28 11:00:00,13.035714285714286,1.0,13.035714285714286
492,2025,2025-08-28 12:00:00,13.035714285714286,1.0,13.035714285714286
493,2025,2025-08-28 13:00:00,13.035714285714286,1.0,13.035714285714286
494,2025,2025-08-28 14:00:00,13.035714285714286,1.0,13.035714285714286
495,2025,2025-08-28 15:00:00,13.035714285714286,1.0,13.035714285714286
496,2025,2025-08-28 16:00:00,13.035714285714286,1.0,13.035714285714286
497,2025,2025-08-28 17:00:00,13.035714285714286,1.0,13.035714285714286
498,2025,2025-08-28 18:00:00,13.035714285714286,1.0,13.035714285714286
499,2025,2025-08-28 19:00:00,13.035714285714286,1.0,13.035714285714286
500,2025,2025-08-28 20:00:00,13.035714285714286,1.0,13.035714285714286
501,2025,2025-08-28 21:00:00,13.035714285714286,1.0,13.035714285714286
502,2025,2025-08-28 22:00:00,13.035714285714286,1.0,13.035714285714286
503,2025,2025-08-28 23:00:00,13.035714285714286,1.0,13.035714285714286
504,2025,2025-10-28 00:00:00,13.035714285714286,1.0,13.035714285714286
505,2025,2025-10-28 01:00:00,13.035714285714286,1.0,13.035714285714286
506,2025,2025-10-28 02:00:00,13.035714285714286,1.0,13.035714285714286
507,2025,2025-10-28 03:00:00,13.035714285714286,1.0,13.035714285714286
508,2025,2025-10-28 04:00:00,13.035714285714286,1.0,13.035714285714286
509,2025,2025-10-28 05:00:00,13.035714285714286,1.0,13.035714285714286
510,2025,2025-10-28 06:00:00,13.035714285714286,1.0,13.035714285714286
511,2025,2025-10-28 07:00:00,13.035714285714286,1.0,13.035714285714286
512,2025,2025-10-28 08:00:00,13.035714285714286,1.0,13.035714285714286
513,2025,2025-10-28 09:00:00,13.035714285714286,1.0,13.035714285714286
514,2025,2025-10-28 10:00:00,13.035714285714286,1.0,13.035714285714286
515,2025,2025-10-28 11:00:00,13.035714285714286,1.0,13.035714285714286
516,2025,2025-10-28 12:00:00,13.035714285714286,1.0,13.035714285714286
517,2025,2025-10-28 13:00:00,13.035714285714286,1.0,13.035714285714286
518,2025,2025-10-28 14:00:00,13.035714285714286,1.0,13.035714285714286
519,2025,2025-10-28 15:00:00,13.035714285714286,1.0,13.035714285714286
520,2025,2025-10-28 16:00:00,13.035714285714286,1.0,13.035714285714286
521,2025,2025-10-28 17:00:00,13.035714285714286,1.0,13.035714285714286
522,2025,2025-10-28 18:00:00,13.035714285714286,1.0,13.035714285714286
523,2025,2025-10-28 19:00:00,13.035714285714286,1.0,13.035714285714286
524,2025,2025-10-28 20:00:00,13.035714285714286,1.0,13.035714285714286
525,2025,2025-10-28 21:00:00,13.035714285714286,1.0,13.035714285714286
526,2025,2025-10-28 22:00:00,13.035714285714286,1.0,13.035714285714286
527,2025,2025-10-28 23:00:00,13.035714285714286,1.0,13.035714285714286
528,2025,2025-10-29 00:00:00,13.035714285714286,1.0,13.035714285714286
529,2025,2025-10-29 01:00:00,13.035714285714286,1.0,13.035714285714286
530,2025,2025-10-29 02:00:00,13.035714285714286,1.0,13.035714285714286
531,2025,2025-10-29 03:00:00,13.035714285714286,1.0,13.035714285714286
532,2025,2025-10-29 04:00:00,13.035714285714286,1.0,13.035714285714286
533,2025,2025-10-29 05:00:00,13.035714285714286,1.0,13.035714285714286
534,2025,2025-10-29 06:00:00,13.035714285714286,1.0,13.035714285714286
535,2025,2025-10-29 07:00:00,13.035714285714286,1.0,13.035714285714286
536,2025,2025-10-29 08:00:00,13.035714285714286,1.0,13.035714285714286
537,2025,2025-10-29 09:00:00,13.035714285714286,1.0,13.035714285714286
538,2025,2025-10-29 10:00:00,13.035714285714286,1.0,13.035714285714286
539,2025,2025-10-29 11:00:00,13.035714285714286,1.0,13.035714285714286
540,2025,2025-10-29 12:00:00,13.035714285714286,1.0,13.035714285714286
541,2025,2025-10-29 13:00:00,13.035714285714286,1.0,13.035714285714286
542,2025,2025-10-29 14:00:00,13.035714285714286,1.0,13.035714285714286
543,2025,2025-10-29 15:00:00,13.035714285714286,1.0,13.035714285714286
544,2025,2025-10-29 16:00:00,13.035714285714286,1.0,13.035714285714286
545,2025,2025-10-29 17:00:00,13.035714285714286,1.0,13.035714285714286
546,2025,2025-10-29 18:00:00,13.035714285714286,1.0,13.035714285714286
547,2025,2025-10-29 19:00:00,13.035714285714286,1.0,13.035714285714286
548,2025,2025-10-29 20:00:00,13.035714285714286,1.0,13.035714285714286
549,2025,2025-10-29 21:00:00,13.035714285714286,1.0,13.035714285714286
550,2025,2025-10-29 22:00:00,13.035714285714286,1.0,13.035714285714286
551,2025,2025-10-29 23:00:00,13.035714285714286,1.0,13.035714285714286
552,2025,2025-10-30 00:00:00,13.035714285714286,1.0,13.035714285714286
553,2025,2025-10-30 01:00:00,13.035714285714286,1.0,13.035714285714286
554,2025,2025-10-30 02:00:00,13.035714285714286,1.0,13.035714285714286
555,2025,2025-10-30 03:00:00,13.035714285714286,1.0,13.035714285714286
556,2025,2025-10-30 04:00:00,13.035714285714286,1.0,13.035714285714286
557,2025,2025-10-30 05:00:00,13.035714285714286,1.0,13.035714285714286
558,2025,2025-10-30 06:00:00,13.035714285714286,1.0,13.035714285714286
559,2025,2025-10-30 07:00:00,13.035714285714286,1.0,13.035714285714286
560,2025,2025-10-30 08:00:00,13.035714285714286,1.0,13.035714285714286
561,2025,2025-10-30 09:00:00,13.035714285714286,1.0,13.035714285714286
562,2025,2025-10-30 10:00:00,13.035714285714286,1.0,13.035714285714286
563,2025,2025-10-30 11:00:00,13.035714285714286,1.0,13.035714285714286
564,2025,2025-10-30 12:00:00,13.035714285714286,1.0,13.035714285714286
565,2025,2025-10-30 13:00:00,13.035714285714286,1.0,13.035714285714286
566,2025,2025-10-30 14:00:00,13.035714285714286,1.0,13.035714285714286
567,2025,2025-10-30 15:00:00,13.035714285714286,1.0,13.035714285714286
568,2025,2025-10-30 16:00:00,13.035714285714286,1.0,13.035714285714286
569,2025,2025-10-30 17:00:00,13.035714285714286,1.0,13.035714285714286
570,2025,2025-10-30 18:00:00,13.035714285714286,1.0,13.035714285714286
571,2025,2025-10-30 19:00:00,13.035714285714286,1.0,13.035714285714286
572,2025,2025-10-30 20:00:00,13.035714285714286,1.0,13.035714285714286
573,2025,2025-10-30 21:00:00,13.035714285714286,1.0,13.035714285714286
574,2025,2025-10-30 22:00:00,13.035714285714286,1.0,13.035714285714286
575,2025,2025-10-30 23:00:00,13.035714285714286,1.0,13.035714285714286
576,2025,2025-10-31 00:00:00,13.035714285714286,1.0,13.035714285714286
577,2025,2025-10-31 01:00:00,13.035714285714286,1.0,13.035714285714286
578,2025,2025-10-31 02:00:00,13.035714285714286,1.0,13.035714285714286
579,2025,2025-10-31 03:00:00,13.035714285714286,1.0,13.035714285714286
580,2025,2025-10-31 04:00:00,13.035714285714286,1.0,13.035714285714286
581,2025,2025-10-31 05:00:00,13.035714285714286,1.0,13.035714285714286
582,2025,2025-10-31 06:00:00,13.035714285714286,1.0,13.035714285714286
583,2025,2025-10-31 07:00:00,13.035714285714286,1.0,13.035714285714286
584,2025,2025-10-31 08:00:00,13.035714285714286,1.0,13.035714285714286
585,2025,2025-10-31 09:00:00,13.035714285714286,1.0,13.035714285714286
586,2025,2025-10-31 10:00:00,13.035714285714286,1.0,13.035714285714286
587,2025,2025-10-31 11:00:00,13.035714285714286,1.0,13.035714285714286
588,2025,2025-10-31 12:00:00,13.035714285714286,1.0,13.035714285714286
589,2025,2025-10-31 13:00:00,13.035714285714286,1.0,13.035714285714286
590,2025,2025-10-31 14:00:00,13.035714285714286,1.0,13.035714285714286
591,2025,2025-10-31 15:00:00,13.035714285714286,1.0,13.035714285714286
592,2025,2025-10-31 16:00:00,13.035714285714286,1.0,13.035714285714286
593,2025,2025-10-31 17:00:00,13.035714285714286,1.0,13.035714285714286
594,2025,2025-10-31 18:00:00,13.035714285714286,1.0,13.035714285714286
595,2025,2025-10-31 19:00:00,13.035714285714286,1.0,13.035714285714286
596,2025,2025-10-31 20:00:00,13.035714285714286,1.0,13.035714285714286
597,2025,2025-10-31 21:00:00,13.035714285714286,1.0,13.035714285714286
598,2025,2025-10-31 22:00:00,13.035714285714286,1.0,13.035714285714286
599,2025,2025-10-31 23:00:00,13.035714285714286,1.0,13.035714285714286
600,2025,2025-11-01 00:00:00,13.035714285714286,1.0,13.035714285714286
601,2025,2025-11-01 01:00:00,13.035714285714286,1.0,13.035714285714286
602,2025,2025-11-01 02:00:00,13.035714285714286,1.0,13.035714285714286
603,2025,2025-11-01 03:00:00,13.035714285714286,1.0,13.035714285714286
604,2025,2025-11-01 04:00:00,13.035714285714286,1.0,13.035714285714286
605,2025,2025-11-01 05:00:00,13.035714285714286,1.0,13.035714285714286
606,2025,2025-11-01 06:00:00,13.035714285714286,1.0,13.035714285714286
607,2025,2025-11-01 07:00:00,13.035714285714286,1.0,13.035714285714286
608,2025,2025-11-01 08:00:00,13.035714285714286,1.0,13.035714285714286
609,2025,2025-11-01 09:00:00,13.035714285714286,1.0,13.035714285714286
610,2025,2025-11-01 10:00:00,13.035714285714286,1.0,13.035714285714286
611,2025,2025-11-01 11:00:00,13.035714285714286,1.0,13.035714285714286
612,2025,2025-11-01 12:00:00,13.035714285714286,1.0,13.035714285714286
613,2025,2025-11-01 13:00:00,13.035714285714286,1.0,13.035714285714286
614,2025,2025-11-01 14:00:00,13.035714285714286,1.0,13.035714285714286
615,2025,2025-11-01 15:00:00,13.035714285714286,1.0,13.035714285714286
616,2025,2025-11-01 16:00:00,13.035714285714286,1.0,13.035714285714286
617,2025,2025-11-01 17:00:00,13.035714285714286,1.0,13.035714285714286
618,2025,2025-11-01 18:00:00,13.035714285714286,1.0,13.035714285714286
619,2025,2025-11-01 19:00:00,13.035714285714286,1.0,13.035714285714286
620,2025,2025-11-01 20:00:00,13.035714285714286,1.0,13.035714285714286
621,2025,2025-11-01 21:00:00,13.035714285714286,1.0,13.035714285714286
622,2025,2025-11-01 22:00:00,13.035714285714286,1.0,13.035714285714286
623,2025,2025-11-01 23:00:00,13.035714285714286,1.0,13.035714285714286
624,2025,2025-11-02 00:00:00,13.035714285714286,1.0,13.035714285714286
625,2025,2025-11-02 01:00:00,13.035714285714286,1.0,13.035714285714286
626,2025,2025-11-02 02:00:00,13.035714285714286,1.0,13.035714285714286
627,2025,2025-11-02 03:00:00,13.035714285714286,1.0,13.035714285714286
628,2025,2025-11-02 04:00:00,13.035714285714286,1.0,13.035714285714286
629,2025,2025-11-02 05:00:00,13.035714285714286,1.0,13.035714285714286
630,2025,2025-11-02 06:00:00,13.035714285714286,1.0,13.035714285714286
631,2025,2025-11-02 07:00:00,13.035714285714286,1.0,13.035714285714286
632,2025,2025-11-02 08:00:00,13.035714285714286,1.0,13.035714285714286
633,2025,2025-11-02 09:00:00,13.035714285714286,1.0,13.035714285714286
634,2025,2025-11-02 10:00:00,13.035714285714286,1.0,13.035714285714286
635,2025,2025-11-02 11:00:00,13.035714285714286,1.0,13.035714285714286
636,2025,2025-11-02 12:00:00,13.035714285714286,1.0,13.035714285714286
637,2025,2025-11-02 13:00:00,13.035714285714286,1.0,13.035714285714286
638,2025,2025-11-02 14:00:00,13.035714285714286,1.0,13.035714285714286
639,2025,2025-11-02 15:00:00,13.035714285714286,1.0,13.035714285714286
640,2025,2025-11-02 16:00:00,13.035714285714286,1.0,13.035714285714286
641,2025,2025-11-02 17:00:00,13.035714285714286,1.0,13.035714285714286
642,2025,2025-11-02 18:00:00,13.035714285714286,1.0,13.035714285714286
643,2025,2025-11-02 19:00:00,13.035714285714286,1.0,13.035714285714286
644,2025,2025-11-02 20:00:00,13.035714285714286,1.0,13.035714285714286
645,2025,2025-11-02 21:00:00,13.035714285714286,1.0,13.035714285714286
646,2025,2025-11-02 22:00:00,13.035714285714286,1.0,13.035714285714286
647,2025,2025-11-02 23:00:00,13.035714285714286,1.0,13.035714285714286
648,2025,2025-11-03 00:00:00,13.035714285714286,1.0,13.035714285714286
649,2025,2025-11-03 01:00:00,13.035714285714286,1.0,13.035714285714286
650,2025,2025-11-03 02:00:00,13.035714285714286,1.0,13.035714285714286
651,2025,2025-11-03 03:00:00,13.035714285714286,1.0,13.035714285714286
652,2025,2025-11-03 04:00:00,13.035714285714286,1.0,13.035714285714286
653,2025,2025-11-03 05:00:00,13.035714285714286,1.0,13.035714285714286
654,2025,2025-11-03 06:00:00,13.035714285714286,1.0,13.035714285714286
655,2025,2025-11-03 07:00:00,13.035714285714286,1.0,13.035714285714286
656,2025,2025-11-03 08:00:00,13.035714285714286,1.0,13.035714285714286
657,2025,2025-11-03 09:00:00,13.035714285714286,1.0,13.035714285714286
658,2025,2025-11-03 10:00:00,13.035714285714286,1.0,13.035714285714286
659,2025,2025-11-03 11:00:00,13.035714285714286,1.0,13.035714285714286
660,2025,2025-11-03 12:00:00,13.035714285714286,1.0,13.035714285714286
661,2025,2025-11-03 13:00:00,13.035714285714286,1.0,13.035714285714286
662,2025,2025-11-03 14:00:00,13.035714285714286,1.0,13.035714285714286
663,2025,2025-11-03 15:00:00,13.035714285714286,1.0,13.035714285714286
664,2025,2025-11-03 16:00:00,13.035714285714286,1.0,13.035714285714286
665,2025,2025-11-03 17:00:00,13.035714285714286,1.0,13.035714285714286
666,2025,2025-11-03 18:00:00,13.035714285714286,1.0,13.035714285714286
667,2025,2025-11-03 19:00:00,13.035714285714286,1.0,13.035714285714286
668,2025,2025-11-03 20:00:00,13.035714285714286,1.0,13.035714285714286
669,2025,2025-11-03 21:00:00,13.035714285714286,1.0,13.035714285714286
670,2025,2025-11-03 22:00:00,13.035714285714286,1.0,13.035714285714286
671,2025,2025-11-03 23:00:00,13.035714285714286,1.0,13.035714285714286
